source_path,git_mode,git_blob_oid,source_size_bytes,source_sha256,projected_path,projected_size_bytes,projected_sha256,classification,byte_identity,public_status,public_release_eligible,record_status
components/CoherenceLattice/python/src/coherence/totality/seal.py,100644,f4875fea4e5474c68aaec9096a4611bc2b0647a5,37788,6363ffac9183c05b5f3ca8aa5d452e6b95d3e59872b481f09ade77d9f3a905ec,components/CoherenceLattice/python/src/coherence/totality/seal.py,37788,6363ffac9183c05b5f3ca8aa5d452e6b95d3e59872b481f09ade77d9f3a905ec,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/python/src/coherence/totality/tel.py,100644,31593026e40566be4802f2209c4f5a0d6de7eed2,10777,a7945761e8ec86f641b85e666466a7ce9e99f7d6bd214525d2cd8490f835beaf,components/CoherenceLattice/python/src/coherence/totality/tel.py,10777,a7945761e8ec86f641b85e666466a7ce9e99f7d6bd214525d2cd8490f835beaf,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/python/src/coherence/totality/ucm.py,100644,234296b1589c2e7eff906bce1f233db55c850b8e,11182,d253de29d75582fdb19a11986ea8098337986f37be55e1f76163cfd827ddbfbd,components/CoherenceLattice/python/src/coherence/totality/ucm.py,11182,d253de29d75582fdb19a11986ea8098337986f37be55e1f76163cfd827ddbfbd,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/python/src/coherence/totality/waveform.py,100644,167584cc3202c0a322f0c0807412ec9d3ff2b047,1936,acd80755b6770b02df60c709ca9e3059fb231b4d41a8e5927817f6efdd3679ba,components/CoherenceLattice/python/src/coherence/totality/waveform.py,1936,acd80755b6770b02df60c709ca9e3059fb231b4d41a8e5927817f6efdd3679ba,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/python/tests/product/test_r3_actual_runtime_boundaries.py,100644,a53723af656878345915965c61b57d7b2cccf31a,20751,f40a13a11db4b7d4323b95ec77aa83a4bd001d3596618fcc81eab9b8337ce66c,components/CoherenceLattice/python/tests/product/test_r3_actual_runtime_boundaries.py,21005,0d0839615d4de2d4e56fd50a899a13de9496b3266bce826fd4124cc804de9b0c,RL02_UNICODE_PROVENANCE_COMMENT_ONLY,FALSE_RL02_PROVENANCE_COMMENT_ONLY,HOLD,false,ACTIVE
components/CoherenceLattice/python/tests/product/test_r3_bounded_inactive_contracts.py,100644,3c9de6a72d109678506aef32c27de7d4063062d1,8548,0ea65135535469e9b5f6432b0147488c7926af4fb440c7f271f90c87a090edea,components/CoherenceLattice/python/tests/product/test_r3_bounded_inactive_contracts.py,8548,0ea65135535469e9b5f6432b0147488c7926af4fb440c7f271f90c87a090edea,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/python/tests/product/test_totality_core.py,100644,571e6f52ba84c23740a4672fe470e937c5071b76,86620,7ccbcc6b80687d6b40f52462e3803cb5634a14340f8ce343c108a44050dce32c,components/CoherenceLattice/python/tests/product/test_totality_core.py,86620,7ccbcc6b80687d6b40f52462e3803cb5634a14340f8ce343c108a44050dce32c,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/adapter_contract.v1.schema.json,100644,511109d6fc0ca1ff274a069509137e51c32c68aa,1878,2d4d5c944e4cba1c99d6923c4ebc8130ac74c802e57d14de8e5e7be05b9e3006,components/CoherenceLattice/schema/totality/adapter_contract.v1.schema.json,1878,2d4d5c944e4cba1c99d6923c4ebc8130ac74c802e57d14de8e5e7be05b9e3006,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/candidate_packet.v1.schema.json,100644,0b942ecf675a94897ed7b1cafabfc3affe6c776e,4491,c704337a1886f776898af7b84e1239aae9085323e2594da8b204507bf414733b,components/CoherenceLattice/schema/totality/candidate_packet.v1.schema.json,4491,c704337a1886f776898af7b84e1239aae9085323e2594da8b204507bf414733b,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/grounding_bundle.v1.schema.json,100644,28a85dfc8adf220dd018373c333bb51b14be92fe,1662,9b87fd3c57bd2f6d1b4e1c2256d1740958fc2eb9024fe52ffeeab43d019996a2,components/CoherenceLattice/schema/totality/grounding_bundle.v1.schema.json,1662,9b87fd3c57bd2f6d1b4e1c2256d1740958fc2eb9024fe52ffeeab43d019996a2,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/pmr_consent.v1.schema.json,100644,14bdc98e050c567e1d133ca39317dcdfa92a90aa,1874,b1dd7fd61eb8c27995c1ee47c4b7855d32cf4bc78446e6c1185c89e6ed5d5c6c,components/CoherenceLattice/schema/totality/pmr_consent.v1.schema.json,1874,b1dd7fd61eb8c27995c1ee47c4b7855d32cf4bc78446e6c1185c89e6ed5d5c6c,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/quarantine_verification_receipt.v1.schema.json,100644,1fba98cc7a02f3277f3be7e5e8d4bbc7d5cdfe7d,2561,a5fae3b8a36317f69c66190dd901251776006ddf3fdbaf4cf6c2314695ff87e6,components/CoherenceLattice/schema/totality/quarantine_verification_receipt.v1.schema.json,2561,a5fae3b8a36317f69c66190dd901251776006ddf3fdbaf4cf6c2314695ff87e6,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/request_envelope.v1.schema.json,100644,c547346be0295587c6c33063b0d3a8e085e8ca91,4132,efc6b63c4603307762096dcd201ad023a40f5421a00b75b64973c9a8d4ee2d3b,components/CoherenceLattice/schema/totality/request_envelope.v1.schema.json,4132,efc6b63c4603307762096dcd201ad023a40f5421a00b75b64973c9a8d4ee2d3b,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/tel_event.v1.schema.json,100644,1c69d4bea55556ecacbc39e88d1ce0c046b71fe4,2817,2b89202bbd291ad902cd3b7d420a48b350ab048bf77a83dfe4e7f7057a852043,components/CoherenceLattice/schema/totality/tel_event.v1.schema.json,2817,2b89202bbd291ad902cd3b7d420a48b350ab048bf77a83dfe4e7f7057a852043,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/CoherenceLattice/schema/totality/tel_finalization_receipt.v1.schema.json,100644,ff10d77900c0ce6d5a15893dfd64f233ab554aa4,2031,02e112447170570d8d8f90e15bd0792e98734982cd27e1bac08a2134599ac679,components/CoherenceLattice/schema/totality/tel_finalization_receipt.v1.schema.json,2031,02e112447170570d8d8f90e15bd0792e98734982cd27e1bac08a2134599ac679,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/AGENTS.md,100644,922c452cd4694c89c4315dda8717a469aaa2c607,1162,d9fc452858f25f9bd6019f79a3ef492f7edcae644c7db6ddb11207e76bf984fb,components/Sophia/AGENTS.md,1162,d9fc452858f25f9bd6019f79a3ef492f7edcae644c7db6ddb11207e76bf984fb,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/README.md,100644,0cf0f69e3ed002a96089b0e4e6900a240f35c5df,6606,eea298690e6253c0a730c41f4afac03142cc21abf355023bcee0521f58faec31,components/Sophia/README.md,6606,eea298690e6253c0a730c41f4afac03142cc21abf355023bcee0521f58faec31,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/docs/architecture/UVLM_TCC_ADR_001_SOPHIA_ADOPTION.md,100644,bcb462d35016c3f20aa1c9bff3bba46ccf7b9788,7736,3b150ba798c6e4b93c58c03fd422c724257a65e192e77e0e3a33858af873bdce,components/Sophia/docs/architecture/UVLM_TCC_ADR_001_SOPHIA_ADOPTION.md,7736,3b150ba798c6e4b93c58c03fd422c724257a65e192e77e0e3a33858af873bdce,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/pyproject.toml,100644,1e41cccae37b5e86923a88f6185462b6e3087653,483,325dbc752a9941e004a1d82497ff4276db45524f894672e2459a9eee8d417980,components/Sophia/pyproject.toml,483,325dbc752a9941e004a1d82497ff4276db45524f894672e2459a9eee8d417980,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/python/src/sophia/__init__.py,100644,a89a8559e34f40bf5e914e2d300523f897652bf8,32,812b7ecdb4fea0a1a98c148825ee1c6c6150652694a76b41333b216031f17d56,components/Sophia/python/src/sophia/__init__.py,32,812b7ecdb4fea0a1a98c148825ee1c6c6150652694a76b41333b216031f17d56,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/python/src/sophia/triadic/__init__.py,100644,bc45563e64094bec401d79aa15e5ac26666abe64,55,d20755dd9130f58874c2aaaab95e105b57787610a3e88e7327823690902dfcc6,components/Sophia/python/src/sophia/triadic/__init__.py,55,d20755dd9130f58874c2aaaab95e105b57787610a3e88e7327823690902dfcc6,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/python/src/sophia/triadic/totality_audit.py,100644,17f32998497cc4ded319b976e3f7c676a7edcb73,131321,f0b7bad0e5aeb956fbdae6dc82ac7fa96aad4e66b5f2ba995655822174c3f9d2,components/Sophia/python/src/sophia/triadic/totality_audit.py,131575,56fbbb19634a68b728704b290a186e0c476ddceae5516d3010b4740a7ecf22e2,RL02_UNICODE_PROVENANCE_COMMENT_ONLY,FALSE_RL02_PROVENANCE_COMMENT_ONLY,HOLD,false,ACTIVE
components/Sophia/schema/bridge/totality_audit_packet.v1.schema.json,100644,9fed6af1ee4393aa2cc2026dea46207374db3a36,10404,00d9f8d79a9ecea098a56ae0e6a738c37e6f538eaeb176a7daa5a4f7b140b6ab,components/Sophia/schema/bridge/totality_audit_packet.v1.schema.json,10404,00d9f8d79a9ecea098a56ae0e6a738c37e6f538eaeb176a7daa5a4f7b140b6ab,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/Sophia/tests/test_totality_audit.py,100644,8fbf6dfe6db2730d00a204874b33cc10c894ae1a,51195,4e828c4c38cb7aae7b7b8f68aa1eebb8d92bf3958a3a0a9dd49bf93b185c0b4d,components/Sophia/tests/test_totality_audit.py,51449,c38c13980aa8a60993b26c0cc42b0d8fa15bb1c48a1c9c5e9de0fe924fda04fd,RL02_UNICODE_PROVENANCE_COMMENT_ONLY,FALSE_RL02_PROVENANCE_COMMENT_ONLY,HOLD,false,ACTIVE
components/uvlm-publications/AGENTS.md,100644,da2926c7a129fac78c871231c3cc4cad1891b365,1208,891b3b93fd4ced83f72008671a9c4a9c7ca4dec65b67bb4f5a573e5b0be7c183,components/uvlm-publications/AGENTS.md,1208,891b3b93fd4ced83f72008671a9c4a9c7ca4dec65b67bb4f5a573e5b0be7c183,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/README.md,100644,c99b7189fef88ea087c71b2a317d2464a56ebae4,113533,b4003b45b7c18dfc5df4f26e71feab4b3b70f0fed4e116f2106b95bf4033aa35,components/uvlm-publications/README.md,113533,b4003b45b7c18dfc5df4f26e71feab4b3b70f0fed4e116f2106b95bf4033aa35,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/Start-Atlas.ps1,100644,6e46ac823f5d7c2aee54284f37428d835b5f3628,496,3c87deb93eb45ce9b7d1a323d0c2abd955070df3c12bf286a0382423aafe7b89,components/uvlm-publications/Start-Atlas.ps1,496,3c87deb93eb45ce9b7d1a323d0c2abd955070df3c12bf286a0382423aafe7b89,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/docs/architecture/UVLM_TCC_ADR_001_ATLAS_PUBLISHER_ADOPTION.md,100644,e0fa18d423b60902a7f093738f0235a830ba6ef0,5876,633ae69b15e18a00bbc80cc3a2be3950e789d2d1a42aa3396a30c977e522305f,components/uvlm-publications/docs/architecture/UVLM_TCC_ADR_001_ATLAS_PUBLISHER_ADOPTION.md,5876,633ae69b15e18a00bbc80cc3a2be3950e789d2d1a42aa3396a30c977e522305f,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/pyproject.toml,100644,b6d85a8a1d2016bc59fff70e173418adee60cf96,488,b856c6a26d44bd2287f4d2eff9a656aab323e349bf81c868769b3cc8bba6a4e5,components/uvlm-publications/pyproject.toml,488,b856c6a26d44bd2287f4d2eff9a656aab323e349bf81c868769b3cc8bba6a4e5,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/__init__.py,100644,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,components/uvlm-publications/python/src/atlas/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/__init__.py,100644,ef7dae84630dc1ecf92e4475fa66e0e08fb645e6,40,d123c787601271318db9c82bcbe1be1877e933ea2f19424bf3ff6a702062c312,components/uvlm-publications/python/src/atlas/triadic/__init__.py,40,d123c787601271318db9c82bcbe1be1877e933ea2f19424bf3ff6a702062c312,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/governed_posture.py,100644,5252c0febfc552e7ca2187e58387e459d4be720a,19396,87f797a709a4b48223325c01bbbf4a19a6b2155484f2731f12d9fd6339f49ae8,components/uvlm-publications/python/src/atlas/triadic/governed_posture.py,19396,87f797a709a4b48223325c01bbbf4a19a6b2155484f2731f12d9fd6339f49ae8,ADDITIONAL_INHERITED_ROUTE_DEPENDENCY,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/governed_posture_explain.py,100644,419ef7787416d51f8b460fa5f189a1a31af5b875,13268,51e4faccf5baafd120136414e977c4eb7ff8c4a296bcf129417b6d34cd128076,components/uvlm-publications/python/src/atlas/triadic/governed_posture_explain.py,13268,51e4faccf5baafd120136414e977c4eb7ff8c4a296bcf129417b6d34cd128076,ADDITIONAL_INHERITED_ROUTE_DEPENDENCY,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/human_review_ui.py,100644,33139418cb55d5f86519011ab53bf1754404926f,53498,411cc6a634ec49bce25a39af59334f999a56aaa34557f657f9465b91b4ffb802,components/uvlm-publications/python/src/atlas/triadic/human_review_ui.py,53498,411cc6a634ec49bce25a39af59334f999a56aaa34557f657f9465b91b4ffb802,ADDITIONAL_INHERITED_ROUTE_DEPENDENCY,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/totality_posture.py,100644,0563658bc78a8f89a949ecf6dc2759699dc6cd63,60889,a3e90f785ae3eab965df4c5d84269e3c3267bc30694a7797340084ef057b3c87,components/uvlm-publications/python/src/atlas/triadic/totality_posture.py,61143,974b96c76616990db7578d44e18b3a9221a8f9c49510c5df2df369cb782f45ea,RL02_UNICODE_PROVENANCE_COMMENT_ONLY,FALSE_RL02_PROVENANCE_COMMENT_ONLY,HOLD,false,ACTIVE
components/uvlm-publications/python/src/atlas/triadic/usability_comparator_ui.py,100644,81db9b99e413bdb740ae0f742dfca49ebb6ceaa8,34998,14fe5e4e8e69c1d8079524dc5122b2d5cb6ea30ed553588185f2e025b7ea4cb6,components/uvlm-publications/python/src/atlas/triadic/usability_comparator_ui.py,34998,14fe5e4e8e69c1d8079524dc5122b2d5cb6ea30ed553588185f2e025b7ea4cb6,ADDITIONAL_INHERITED_ROUTE_DEPENDENCY,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/tests/test_atlas_governed_posture.py,100644,648e4a9a9df75535322bf8808d075088d4929709,7203,b4a6d6ac8be35c34d900e26ca08596839e391c9f84a9f5a428a8e849ca786ecc,components/uvlm-publications/tests/test_atlas_governed_posture.py,7203,b4a6d6ac8be35c34d900e26ca08596839e391c9f84a9f5a428a8e849ca786ecc,ADDITIONAL_INHERITED_ROUTE_DEPENDENCY,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/tests/test_atlas_human_review_ui.py,100644,e19431baa28754c220eefdde093fba986a7f60d3,17395,4db12bd3f471a69d82640cee7c72f04a719e735c1af0d5b1f55f45f77b8babad,components/uvlm-publications/tests/test_atlas_human_review_ui.py,17395,4db12bd3f471a69d82640cee7c72f04a719e735c1af0d5b1f55f45f77b8babad,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
components/uvlm-publications/tests/test_atlas_totality_posture.py,100644,52bba502025b8df41101b86254731da9d109082c,55580,877dcf270a3aba3640ea7f90aa84341ced9d350f665416a74e8faf7d6cdc339f,components/uvlm-publications/tests/test_atlas_totality_posture.py,55834,f368a7eb905349d25d7d7bef905870a83ee6bbdedbaf16cb3c645847e1ece8b8,RL02_UNICODE_PROVENANCE_COMMENT_ONLY,FALSE_RL02_PROVENANCE_COMMENT_ONLY,HOLD,false,ACTIVE
integration/tests/test_prepare_totality_task.py,100644,fa76332cbc9954b1f55a3c6668791e6f19bad698,14344,e170f49790ffe7f0a4a2bc9331bbe4eeba4f96f95a16e87a23d0d7df3a3e7411,integration/tests/test_prepare_totality_task.py,14344,e170f49790ffe7f0a4a2bc9331bbe4eeba4f96f95a16e87a23d0d7df3a3e7411,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/RUN_PRODUCT_TASK_01.cmd,100644,306d9919e95299711adfe3effdf697bfbbcdb0cc,194,9f16e8701072787668a4bd5372c01d231936b9fb6126c3304aa993f2b2b9d53a,integration/tools/RUN_PRODUCT_TASK_01.cmd,194,9f16e8701072787668a4bd5372c01d231936b9fb6126c3304aa993f2b2b9d53a,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/START_THOMAS_REVIEW.cmd,100644,daea51803f724143231e5dbb793a48f1fc7e4f2b,206,a6781bc64b696e66cc96df99d2b9dcaed2ed17996f5933f785cf144ea95e9985,integration/tools/START_THOMAS_REVIEW.cmd,206,a6781bc64b696e66cc96df99d2b9dcaed2ed17996f5933f785cf144ea95e9985,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/launch_totality_human_comparison.py,100644,33f8b6e7ede1559874bafee2df293712be9a95f5,43277,d038e6d93cd4f05c1a434bf407660b667196e7257ba94ae7971df533ad75eba2,integration/tools/launch_totality_human_comparison.py,43277,d038e6d93cd4f05c1a434bf407660b667196e7257ba94ae7971df533ad75eba2,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/prepare_totality_task.py,100644,3f47e6ce15a0d1ca12c3ee8ec7be1b7992bf1fbd,21580,cc4c2bd20856dff24375a5529a7f9dc933dd5506dde21fdf1ad321d727c210e0,integration/tools/prepare_totality_task.py,21580,cc4c2bd20856dff24375a5529a7f9dc933dd5506dde21fdf1ad321d727c210e0,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/run_substantive_totality_task.py,100644,ad4f8026df8ddd739e2a3504e22a1719a3941c0a,20437,53946ae75876c17110680c32ea76477499211b5d4ba126a7ca9f9189014add1d,integration/tools/run_substantive_totality_task.py,20437,53946ae75876c17110680c32ea76477499211b5d4ba126a7ca9f9189014add1d,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
integration/tools/run_totality_product_route.py,100644,153a724e4e95ed053b9db5f66459fa49736fecdd,38097,5dd2c6a5656170c69085b24af2a4499ace4fa1a488cec3c37a7d2e1d43d18697,integration/tools/run_totality_product_route.py,38097,5dd2c6a5656170c69085b24af2a4499ace4fa1a488cec3c37a7d2e1d43d18697,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
validation/triadic_brain_totality_repair_inputs_v1/PRODUCT_TASK_01_PROFILE.json,100644,2782ac6ec861eed97655424b4e8be23642dab705,13668,585049829dd6595a4bf46cabb050f0e31bf6282494eed81a81b92a880b57b6d9,validation/triadic_brain_totality_repair_inputs_v1/PRODUCT_TASK_01_PROFILE.json,13668,585049829dd6595a4bf46cabb050f0e31bf6282494eed81a81b92a880b57b6d9,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
validation/triadic_brain_totality_repair_inputs_v1/PRODUCT_TASK_01_USABILITY_COMPARATOR_TEMPLATE.json,100644,4b69609fb44b4b2b285419aa3b19f68bb322851e,2636,352ae20b0c19f5c9aba27fed9e34d1e81b0ea607ee586cff317871e86f2f5bc4,validation/triadic_brain_totality_repair_inputs_v1/PRODUCT_TASK_01_USABILITY_COMPARATOR_TEMPLATE.json,2636,352ae20b0c19f5c9aba27fed9e34d1e81b0ea607ee586cff317871e86f2f5bc4,INHERITED_HOLD_NUCLEUS,TRUE,HOLD,false,ACTIVE
